application_id,submission_date,itr_assessment_year,state,lender_type,loan_type,employment_type,application_channel,document_bundle_size,cibil_score,loan_amount_inr,land_record_document_type,land_record_state,land_record_survey_no,land_record_owner_name,sale_deed_consideration_value,ec_registered_value,ec_liens_count,mutation_date_manipulated,borrower_name,declared_income_annual_inr,borrower_pan,borrower_aadhaar_no,identity_document_type,itr_declared_income,itr_acknowledgement_no,itr_filing_date,form_16_gross_salary,form_16_employer_tan,salary_slip_gross_monthly_inr,salary_slip_employer_name,salary_slip_employer_tan,bank_statement_annual_credits_inr,bank_statement_unusual_credits_count,bank_statement_round_number_flag,gst_annual_turnover,gst_registration_number,gst_cross_month_inconsistency,balance_sheet_total_assets,balance_sheet_total_liabilities,pnl_net_profit_inr,balance_sheet_auditor_urn,nach_mandate_beneficiary_name,nach_mandate_amount_inr,nach_mandate_alteration_detected,guarantor_name,guarantor_overcommitment_detected,pdf_structural_anomaly_score,pixel_manipulation_detected,cloned_region_detected,frequency_domain_anomaly_score,font_inconsistency_score,physical_scan_coherence_score,metadata_timestamp_contradiction,unicode_substitution_detected,ai_generated_document_probability,compression_anomaly_detected,documents_flagged_count,pdf_metadata_modification_delay_days,income_cross_doc_variance_pct,itr_vs_bank_stmt_discrepancy_pct,form16_vs_salary_slip_discrepancy_pct,property_valuation_discrepancy_pct,encumbrance_suppression_flag,double_pledge_risk_score,employment_tan_mismatch,field_investigation_status,field_investigation_gps_mismatch,overall_fraud_risk_score,fraud_risk_category,manual_review_triggered,adverse_action_triggered,final_decision,processing_time_ms,ground_truth_fraud_label,fraud_sub_type,document_primary_language,adverse_action_reason,rbi_fpc_compliant,audit_log_hash
SRS-2023-000288,05-06-2023,FY2022-23,Tamil Nadu,Private_Bank,Agricultural,Agricultural_Cultivator,Digital_Portal,10,664,1068712,Patta,Tamil Nadu,957/5D,Vijay Pillai,2000000,1990408,0,False,Vijay Pillai,374274,YIQPP8127M,XXXX-XXXX-0046,PAN_Card,,,,,,,,,370879,2,False,,,,,,,,,,,Kavitha Pillai,False,0.1692,False,False,0.0838,0.5642,0.7229,False,False,0.157,False,0,1,7.2503,5.2783,,6.32,False,0.0784,False,Passed,False,10,Clean,False,False,Approved,1390,0,Clean,Tamil,,False,6bd20b3a729b
SRS-2025-000268,02-09-2025,FY2024-25,West Bengal,Private_Bank,Retail_Salaried,Salaried_PSU,DSA,11,773,2312162,,,,,,,,,Amit Singh,1045511,ZGVPS2494Y,XXXX-XXXX-9439,Aadhaar,1002772,803008396983047,19-06-2025,1065010,EBFQ77338E,82575,Tech Mahindra,EBFQ77338E,960852,0,False,,,,,,,,ICICI Finance,42241,False,Priya Kumar,False,0.1181,False,False,0.377,0.323,0.8229,False,False,0.1329,False,0,1,8.3544,11.2479,6.1615,,False,0.0742,False,Not_Applicable,,0,Clean,False,False,Approved,811,0,Clean,Bengali,,False,52fbb07cf4f3
SRS-2024-000266,30-03-2026,FY2024-25,Andhra Pradesh,HFC,Housing_Finance,Partnership_Firm,DSA,8,709,41285478,Pattadar Passbook,Andhra Pradesh,674/1,Sai Prasad,37000000,35409215,1,False,Sai Prasad,8800000,JNCPP6049E,XXXX-XXXX-4846,Aadhaar,8530967,745364103684330,19-12-2025,,,,,,7801781,2,False,23156182,37JNCPP6049E6Z4,False,23100000,23100000,8132000,264889524172296304,HDFC Finance,125000,False,Ananya Yadav,False,0.4307,False,False,0.6053,0.2015,0.5682,False,False,0.428,False,0,0,11.4006,2.4577,,12.6618,False,0.482,False,Passed,False,10,Clean,False,False,Approved,823,0,Clean,Telugu,,False,58b488693e09
SRS-2026-000245,28-04-2024,FY2022-23,Rajasthan,PSB,Retail_Salaried,Salaried_Private_Sector,Branch,10,693,2073407,,,,,,,,,Deepak Verma,864980,JLNPV1557I,XXXX-XXXX-2346,Aadhaar,833829,010896346789444,04-04-2024,860233,KDBR88444V,75628,Bharti Airtel,KDBR88444V,946626,1,False,,,,,,,,HDFC Finance,30989,False,,,0.4625,False,False,0.5441,0.3654,0.8191,False,False,0.1087,False,0,1,15.7509,8.3634,1.3348,,False,0.073,False,Not_Applicable,,9,Clean,False,False,Approved,602,0,Clean,Hindi,,False,4ddcb2b3e65d
SRS-2024-000267,19-12-2023,FY2022-23,Tamil Nadu,Private_Bank,Retail_Salaried,Salaried_MNC,Branch,13,722,2602366,,,,,,,,,Sunil Kumar,672326,MJQPK6821F,XXXX-XXXX-1074,PAN_Card,697672,098512625726970,01-11-2023,660804,YCJS82153J,51314,HCL Technologies,YCJS82153J,729045,2,False,,,,,,,,PolyOculus Finance,37644,False,,,0.4221,False,False,0.4284,0.6406,0.937,False,False,0.5088,False,0,0,7.1419,2.828,1.7415,,False,0.4372,False,Not_Applicable,,10,Clean,False,False,Approved,1266,0,Clean,Tamil,,False,e811a1930040
SRS-2025-000269,17-11-2025,FY2024-25,Haryana,Private_Bank,Retail_Salaried,Salaried_PSU,Branch,8,591,2324697,,,,,,,,,Ananya Patil,1228258,UIQPP7647D,XXXX-XXXX-3521,Aadhaar,1262730,134052914371050,27-10-2025,1232868,ZIPM31741X,104375,HCL Technologies,ZIPM31741X,1136695,1,False,,,,,,,,SBI Finance,38942,False,Sunita Bose,False,0.4685,False,False,0.2359,0.1646,0.8835,False,False,0.1052,False,0,1,0.743,7.5321,1.715,,False,0.2458,False,Not_Applicable,,1,Clean,False,False,Approved,1133,0,Clean,Hindi,,False,547e579def72
SRS-2023-000289,21-12-2023,FY2022-23,Uttar Pradesh,HFC,MSME,Self_Employed_Professional,Digital_Portal,11,849,15852679,,,,,,,,,Aditya Gupta,4617815,OQQPG0659Y,XXXX-XXXX-9369,Passport,4550014,141249907755795,,,,,,,4518123,2,False,8684156,09OQQPG0659Y4Z1,False,14647000,14286000,4365000,INVALID_UDIN_123,SBI Finance,125000,False,,,0.6024,False,False,0.6188,0.4657,0.2745,True,False,0.2149,False,5,53,218.1339,176.5407,,,False,0.2559,False,Passed,False,53,Low_Risk,False,False,Approved,5399,1,Balance_Sheet_Fabrication,Hindi,,False,c24b9b2cbc79
SRS-2022-000245,05-06-2024,FY2023-24,Odisha,PSB,Agricultural,Agricultural_Cultivator,Business_Correspondent,7,743,1462720,Record of Rights,Odisha,901/3C,Vikram Choudhury,2079923,2082251,1,False,Vikram Choudhury,692197,UFQPC0644V,XXXX-XXXX-0036,Aadhaar,,,,,,,,,679245,2,True,,,,,,,,,,,,,0.1337,False,False,0.4753,0.5128,0.8998,False,False,0.1721,False,0,2,3.2612,6.228,,0.9414,False,0.0636,False,Passed,False,13,Clean,False,False,Approved,1433,0,Clean,English,,False,ebaae6a714e5
SRS-2025-000270,18-04-2024,FY2022-23,Rajasthan,PSB,Retail_Salaried,Salaried_PSU,DSA,10,808,1660469,,,,,,,,,Ritu Gupta,464346,EGKPG4121H,XXXX-XXXX-7665,Voter_ID,447128,625754028612516,28-01-2024,471637,TFTV15359X,38488,Reliance Industries,TFTV15359X,431348,1,False,,,,,,,,HDFC Finance,24664,False,,,0.5191,False,False,0.3369,0.2986,0.8174,False,False,0.0654,False,0,1,6.298,4.5314,4.7259,,False,0.2327,False,Not_Applicable,,9,Clean,False,False,Approved,565,0,Clean,Hindi,,False,10ecbe306c3c
SRS-2026-000246,31-05-2026,FY2024-25,Maharashtra,PSB,MSME,Proprietor,DSA,10,838,12344101,,,,,,,,,Sunil Patil,2177756,FXWPP9636O,XXXX-XXXX-4495,Aadhaar,2107445,082809777442942,16-03-2026,,,,,,2208829,2,False,5078627,27FXWPP9636O8ZX,False,6871000,6871000,2087000,261589692769072866,,,,Sanjay Joshi,False,0.223,False,False,0.3546,0.2362,0.8169,False,False,0.1606,False,0,1,2.6354,6.5283,,,False,0.3361,False,Not_Applicable,,2,Clean,False,False,Approved,516,0,Clean,Marathi,,False,c28e3e6684f0
SRS-2022-000246,23-04-2025,FY2024-25,Jammu & Kashmir,Small_Finance_Bank,Retail_Salaried,Salaried_Private_Sector,Business_Correspondent,9,606,2515160,,,,,,,,,Vihaan Dutta,1583474,UORPD5024R,XXXX-XXXX-4258,Aadhaar,1642623,695870787244570,20-12-2024,1560285,DEME65598C,136850,Godrej Industries,DEME65598C,1754183,0,False,,,,,,,,HDFC Finance,42278,False,Deepak Bose,False,0.4181,False,False,0.5982,0.3221,0.7773,False,False,0.1388,False,0,2,4.2921,2.1175,1.8604,,False,0.0707,False,Not_Applicable,,8,Clean,False,False,Approved,1068,0,Clean,Hindi,,False,97541e625a31
SRS-2022-000247,28-09-2024,FY2023-24,Kerala,PSB,Housing_Finance,Salaried_MNC,DSA,7,707,10042330,,,,,,,,,Kiran Reddy,3356344,OAIPR1284W,XXXX-XXXX-9902,PAN_Card,3208154,623536352971256,16-08-2024,3382690,DVFX49827W,279369,Infosys Limited,DVFX49827W,3112513,0,False,,,,,,,,ICICI Finance,125000,False,Neha Nair,False,0.3086,False,False,0.3992,0.655,0.7708,False,False,0.3476,False,0,1,12.4273,2.9048,2.1301,,False,0.3977,False,Passed,False,8,Clean,False,False,Approved,2268,0,Clean,Malayalam,,False,03902890fa07
SRS-2024-000268,23-01-2026,FY2024-25,Andhra Pradesh,PSB,MSME,Self_Employed_Professional,Digital_Portal,7,547,17361894,,,,,,,,,Priya Rao,3603807,QLVPR1829T,XXXX-XXXX-2390,Aadhaar,6607034,703319707776024,19-02-2026,,,,,,3435883,2,False,7436466,37QLVPR1829T9Z2,False,13816000,13816000,4024000,266286312332117160,SBI Finance,125000,False,Sandeep Reddy,False,0.6695,True,True,0.7775,0.4552,0.4642,True,False,0.2338,True,4,72,245.1444,84.7022,,,False,0.3357,False,Passed,False,85,High_Risk,True,True,Rejected,6420,1,ITR_Income_Inflation,Telugu,"Income Tax Return for FY2024-25 declares annual income of ₹6,607,034; bank statement credits for the same period total ₹3,435,883, a 84.7% shortfall. Structural analysis of the ITR PDF indicates post-creation field modification (0.67 anomaly score). Application referred for income verification.",True,6ebdef312944
SRS-2024-000269,24-05-2022,FY2021-22,Punjab,Private_Bank,MSME,Proprietor,Digital_Portal,7,701,23664595,,,,,,,,,Reyansh Kulkarni,8646375,UCCPK9020C,XXXX-XXXX-4870,Aadhaar,8800000,160992225114321,06-05-2022,,,,,,8808655,0,False,24633162,03UCCPK9020C5Z7,False,24012000,24012000,6939000,263937918148059507,,,,,,0.6116,False,False,0.3404,0.5312,0.7846,False,False,0.1461,False,0,0,3.6087,2.7353,,,False,0.3941,False,Passed,False,16,Clean,False,False,Approved,1399,0,Clean,Hindi,,False,a6f3e391ca64
SRS-2022-000248,25-03-2023,FY2022-23,Punjab,Private_Bank,Retail_Salaried,Salaried_Govt,Branch,10,642,5206568,,,,,,,,,Anil Patel,1513949,QCUPP3996O,XXXX-XXXX-9990,PAN_Card,1443338,484719854379576,15-03-2023,1496757,KQQE04183V,130759,Cognizant Technologies,KQQE04183V,1569322,0,False,,,,,,,,ICICI Finance,79341,False,,,0.3266,False,False,0.1825,0.6594,0.6815,False,False,0.0378,False,0,1,7.9516,10.9749,9.7161,,False,0.3654,False,Not_Applicable,,8,Clean,False,False,Approved,977,0,Clean,Hindi,,False,77cc9e370099
SRS-2026-000247,02-03-2025,FY2023-24,Goa,NBFC,Retail_Salaried,Salaried_PSU,Digital_Portal,7,694,1135358,,,,,,,,,Sandeep Bose,555221,EAUPB7154S,XXXX-XXXX-5369,Passport,565293,215826238351762,20-01-2025,560998,PRVA35715E,44575,Wipro Technologies,PRVA35715E,504619,2,False,,,,,,,,ICICI Finance,18578,False,,,0.4719,False,False,0.3866,0.2667,0.6819,False,False,0.2748,False,0,2,6.271,10.5355,6.1702,,False,0.4436,False,Not_Applicable,,2,Clean,False,False,Approved,846,0,Clean,English,,False,d527a218db9a
SRS-2023-000290,09-09-2025,FY2023-24,Karnataka,Private_Bank,Agricultural,Tenant_Farmer,Branch,7,765,977570,Khata,Karnataka,KA-KH-3910,Swati Patil,2000000,1978598,0,False,Swati Patil,911920,GGQPP1591D,XXXX-XXXX-0836,Voter_ID,,,,,,,,,830670,0,False,,,,,,,,,,,,,0.287,False,False,0.5578,0.213,0.6812,False,False,0.1529,False,0,2,9.6473,6.117,,1.5858,False,0.1439,False,Passed,False,8,Clean,False,False,Approved,901,0,Clean,Kannada,,False,8ed5c47fd2fd
SRS-2023-000291,28-08-2022,FY2021-22,Gujarat,PSB,Agricultural,Agricultural_Cultivator,Branch,13,676,1556757,7/12 Extract,Gujarat,730/12C,Meena Gupta,2000000,2033432,0,False,Meena Gupta,804024,PORPG3667Z,XXXX-XXXX-9844,Aadhaar,,,,,,,,,737388,1,False,,,,,,,,,,,,,0.1265,False,False,0.6969,0.5077,0.9943,False,False,0.2267,False,0,0,10.2655,8.0175,,9.6681,False,0.0436,False,Passed,False,17,Clean,False,False,Approved,825,0,Clean,Gujarati,,False,3cc6ef17a13b
SRS-2022-000249,14-04-2022,FY2021-22,Odisha,PSB,Housing_Finance,Salaried_PSU,Digital_Portal,9,727,28431364,Record of Rights,Odisha,781/12,Deepak Deshmukh,37000000,35798222,0,False,Deepak Deshmukh,8800000,PTQPD2558R,XXXX-XXXX-8254,Aadhaar,8426051,673942521036001,03-12-2021,8731155,LKPO36453I,696456,HDFC Bank Ltd,LKPO36453I,8831579,1,False,,,,,,,,SBI Finance,125000,False,,,0.3586,False,False,0.2582,0.1732,0.8589,False,False,0.1728,False,0,1,3.4258,6.6154,0.7163,7.4596,False,0.1051,False,Passed,False,1,Clean,False,False,Approved,1448,0,Clean,English,,False,58ff3153f366
SRS-2024-000270,19-10-2024,FY2022-23,Madhya Pradesh,PSB,Retail_Salaried,Salaried_Govt,Business_Correspondent,10,763,2303377,,,,,,,,,Arjun Bose,1426649,NOUPB2956E,XXXX-XXXX-1706,Aadhaar,1456000,074204098328554,22-06-2024,1439713,JLGZ95812J,114965,State Bank of India,JLGZ95812J,1443851,0,False,,,,,,,,HDFC Finance,35223,False,,,0.3548,False,False,0.2152,0.2861,0.8691,False,False,0.1177,False,0,2,13.079,4.7579,6.1636,,False,0.0625,False,Not_Applicable,,0,Clean,False,False,Approved,759,0,Clean,Hindi,,False,0cd68d500478
SRS-2023-000292,21-08-2023,FY2022-23,Maharashtra,Private_Bank,Housing_Finance,Salaried_PSU,Branch,6,707,18409664,,,,,,,,,Sunil Bhalerao,7039115,CVSPB2493O,XXXX-XXXX-8611,Aadhaar,6941667,888850849394945,04-08-2023,7005171,YOPI12462I,542267,Infosys Limited,YOPI12462I,7444082,2,False,,,,,,,,ICICI Finance,125000,False,Shalini Patil,False,0.2641,False,False,0.3562,0.3268,0.9032,False,False,0.0483,False,0,2,8.1674,1.7335,4.0158,,False,0.2575,False,Passed,False,2,Clean,False,False,Approved,1342,0,Clean,Marathi,,False,c5b2381bc12d
SRS-2024-000271,20-02-2026,FY2024-25,Haryana,MFI,Agricultural,Agricultural_Cultivator,Digital_Portal,13,759,1388052,Fard,Haryana,225/6D,Vikram Singh,2000000,1999338,1,False,Vikram Singh,984151,USRPS7703P,XXXX-XXXX-4378,Aadhaar,,,,,,,,,1054612,2,False,,,,,,,,,,,Shalini Choudhury,False,0.4666,False,False,0.7301,0.1315,0.8217,False,False,0.0404,False,0,2,10.6938,2.9297,,7.6901,False,0.2906,False,Passed,False,10,Clean,False,False,Approved,1015,0,Clean,Hindi,,False,456cf0e8be9b
SRS-2025-000271,13-04-2025,FY2023-24,Himachal Pradesh,PSB,Retail_Salaried,Salaried_Private_Sector,Branch,5,695,2361845,,,,,,,,,Suresh Menon,1382207,FGDPM3914G,XXXX-XXXX-0491,Aadhaar,1419877,574124511020902,10-10-2024,1404826,JXDS18170C,116000,Reliance Industries,JXDS18170C,1477773,0,False,,,,,,,,PolyOculus Finance,40770,False,,,0.1099,False,False,0.284,0.7831,0.686,False,False,0.3458,False,0,1,8.3735,7.3442,3.365,,False,0.281,False,Not_Applicable,,8,Clean,False,False,Approved,875,0,Clean,Hindi,,False,da77a0cff051
SRS-2025-000272,01-10-2023,FY2021-22,Maharashtra,PSB,Agricultural,Agricultural_Labourer,Mobile_App,10,733,1368665,7/12 Extract,Maharashtra,244/1A,Rajesh Deshmukh,2000000,2099178,1,False,Rajesh Deshmukh,1271278,MBPPD4342X,XXXX-XXXX-3662,Aadhaar,,,,,,,,,1304502,2,False,,,,,,,,,,,,,0.7332,False,False,0.4516,0.7254,0.6501,False,False,0.0655,False,0,0,13.5334,4.884,,0.2346,False,0.3289,False,Passed,False,18,Clean,False,False,Approved,590,0,Clean,Marathi,,False,55b0bd033928
SRS-2023-000293,02-04-2025,FY2024-25,West Bengal,Private_Bank,Housing_Finance,Salaried_Private_Sector,Digital_Portal,12,858,36586392,Khatian,West Bengal,273/6C,Rahul Kumar,37000000,36965058,0,False,Rahul Kumar,8800000,UEGPK2553L,XXXX-XXXX-5610,Aadhaar,8800000,618501807232762,11-12-2024,8725225,JDOQ22192A,765715,Aditya Birla Group,JDOQ22192A,7745869,0,False,,,,,,,,ICICI Finance,125000,False,Amit Chatterjee,False,0.6287,True,True,0.4657,0.7364,0.5433,True,False,0.3423,False,5,71,11.1781,5.1266,11.643,7.7044,True,0.7438,False,Failed,False,76,High_Risk,True,False,Approved,6448,1,Encumbrance_Suppression,Bengali,,False,6b433989c33d
SRS-2023-000294,18-01-2026,FY2024-25,Gujarat,NBFC,Housing_Finance,Salaried_MNC,Business_Correspondent,6,709,43753679,7/12 Extract,Gujarat,197/4B,Ritu Joshi,37000000,37640809,0,False,Ritu Joshi,8800000,IGPPJ1256V,XXXX-XXXX-3972,Aadhaar,8599591,876690288603422,04-11-2025,8653950,PTKX83229Y,719559,Infosys Limited,PTKX83229Y,9627878,1,False,,,,,,,,PolyOculus Finance,125000,False,Ramesh Joshi,False,0.3486,False,False,0.1189,0.2106,0.8389,False,False,0.4615,False,0,1,3.2846,6.3805,6.1031,4.0558,False,0.3583,False,Passed,False,1,Clean,False,False,Approved,625,0,Clean,Gujarati,,False,14ec61b223b6
SRS-2023-000295,27-05-2023,FY2021-22,Bihar,Private_Bank,Retail_Salaried,Salaried_Private_Sector,Mobile_App,10,660,2895445,,,,,,,,,Aditya Choudhury,1178069,RSHPC8805V,XXXX-XXXX-9098,Voter_ID,1155821,870512696044378,27-03-2023,1192001,AQJX12665V,103848,Aditya Birla Group,AQJX12665V,1244509,0,False,,,,,,,,SBI Finance,41416,False,,,0.5733,False,False,0.4903,0.1315,0.742,False,False,0.3466,False,0,1,5.4899,2.517,3.7237,,False,0.3829,False,Not_Applicable,,8,Clean,False,False,Approved,1212,0,Clean,Hindi,,False,1fa3082c9d29
SRS-2026-000248,22-04-2024,FY2022-23,Haryana,Private_Bank,MSME,Proprietor,DSA,7,755,39196096,,,,,,,,,Reyansh Deshmukh,8800000,QVBPD7982B,XXXX-XXXX-3303,PAN_Card,8587593,020507259984230,02-03-2024,,,,,,9801363,2,False,20493531,06QVBPD7982B3ZO,False,38095000,38095000,8101000,262288274708960084,,,,,,0.4905,False,False,0.4609,0.3621,0.8326,False,False,0.138,False,0,1,14.3271,1.6353,,,False,0.1031,False,Passed,False,2,Clean,False,False,Approved,4513,0,Clean,Hindi,,False,e1746873feef
SRS-2022-000250,16-02-2023,FY2021-22,Jammu & Kashmir,PSB,Retail_Salaried,Salaried_Private_Sector,DSA,9,718,5363505,,,,,,,,,Ritu Kulkarni,1520631,OIMPK1646C,XXXX-XXXX-9590,Aadhaar,1531352,083187107350903,02-11-2022,1539027,JRXA65052R,118455,Reliance Industries,JRXA65052R,1430404,2,False,,,,,,,,PolyOculus Finance,92666,False,,,0.116,False,False,0.4317,0.2702,0.7179,False,False,0.1747,False,0,1,5.0464,1.8804,5.6168,,False,0.0659,False,Not_Applicable,,2,Clean,False,False,Approved,1041,0,Clean,Hindi,,False,87a1a65755d0
SRS-2024-000272,26-07-2025,FY2023-24,Karnataka,NBFC,MSME,Self_Employed_Professional,Business_Correspondent,9,788,16271157,,,,,,,,,Swati Kulkarni,5515991,MWDPK4277U,XXXX-XXXX-7420,Aadhaar,5775271,312122426329185,24-04-2025,,,,,,6144116,1,False,14769789,29MWDPK4277U5ZO,False,19674000,19674000,4260000,265454701742109127,HDFC Finance,125000,False,,,0.0739,False,False,0.2152,0.2169,0.9007,False,False,0.1681,False,0,1,1.9387,7.065,,,False,0.4145,False,Passed,False,1,Clean,False,False,Approved,1474,0,Clean,Kannada,,False,1a9d168ce3db
SRS-2025-000273,03-11-2023,FY2022-23,Delhi NCT,HFC,MSME,Private_Ltd_Director,DSA,8,648,16499207,,,,,,,,,Kavitha Verma,6435774,XABPV9537A,XXXX-XXXX-5736,Aadhaar,6361834,603295708217930,16-05-2023,,,,,,6278255,14,True,9721648,07XABPV9537A2ZD,False,12449000,12449000,6370000,261671183239074513,,,,,,0.5492,True,True,0.5448,0.5284,0.4023,True,False,0.6776,True,6,48,119.0173,109.579,,,False,0.1911,False,Passed,False,85,High_Risk,True,True,Rejected,11132,1,Bank_Statement_Manipulation,Hindi,Bank statement contains 14 unusual credit entries with round-number values inconsistent with employer salary patterns. Compression analysis indicates post-creation editing (anomaly score 0.55). Cross-document income variance of 119.0% exceeds the acceptable threshold of 22%.,True,531cc7a96eeb
SRS-2026-000249,12-02-2023,FY2022-23,Odisha,Private_Bank,Retail_Salaried,Salaried_MNC,DSA,6,660,3521699,,,,,,,,,Kaushik Bose,1105728,EZKPB4378V,XXXX-XXXX-5182,Aadhaar,1141253,578625249231604,22-12-2022,1089604,NBFE73464Z,97306,HCL Technologies,NBFE73464Z,1202489,1,False,,,,,,,,PolyOculus Finance,50765,False,Swati Joshi,False,0.3572,False,False,0.3842,0.5584,0.8261,False,False,0.1507,False,0,1,1.7888,6.6705,4.9437,,False,0.4374,False,Not_Applicable,,9,Clean,False,False,Approved,1307,0,Clean,English,,False,7ca3de5e3322
SRS-2023-000296,10-10-2024,FY2022-23,Gujarat,Small_Finance_Bank,Retail_Salaried,Salaried_Govt,Digital_Portal,10,608,1181000,,,,,,,,,Amit Patel,370028,GIXPP8087I,XXXX-XXXX-8616,PAN_Card,354419,033671624039685,04-07-2024,375437,YBIA73540E,29438,HDFC Bank Ltd,YBIA73540E,334544,0,False,,,,,,,,PolyOculus Finance,22036,False,,,0.4582,False,False,0.1465,0.195,0.7752,False,False,0.2089,False,0,0,13.9879,3.6277,11.1639,,False,0.4253,False,Not_Applicable,,0,Clean,False,False,Approved,458,0,Clean,Gujarati,,False,74c466f72323
SRS-2022-000251,15-01-2023,FY2022-23,Himachal Pradesh,Private_Bank,Retail_Salaried,Salaried_MNC,Branch,9,782,2083490,,,,,,,,,Ritu Gupta,1154658,XLVPG7420N,XXXX-XXXX-2126,Aadhaar,1110246,572225594709417,17-11-2022,1158103,EJGS24427T,97089,Bharti Airtel,EJGS24427T,1246626,0,False,,,,,,,,SBI Finance,29870,False,Fatima Gupta,False,0.2313,False,False,0.369,0.1823,0.7519,False,False,0.2634,False,0,0,7.4329,9.8309,7.2243,,False,0.0856,False,Not_Applicable,,0,Clean,False,False,Approved,741,0,Clean,Hindi,,False,f30fda7cb350
SRS-2026-000250,04-10-2025,FY2024-25,Bihar,PSB,Retail_Salaried,Salaried_MNC,Digital_Portal,9,826,3638776,,,,,,,,,Mohammad Verma,1634799,GFOPV5065D,XXXX-XXXX-6909,Passport,1679484,685549244724745,08-05-2025,1631381,ZPWT05198V,137638,Infosys Limited,ZPWT05198V,1590023,1,False,,,,,,,,ICICI Finance,53518,False,,,0.2099,False,False,0.228,0.0711,0.8465,False,False,0.4201,False,0,1,4.948,3.7827,9.1797,,False,0.183,False,Not_Applicable,,1,Clean,False,False,Approved,972,0,Clean,Hindi,,False,a26440aedc22
SRS-2025-000274,21-12-2024,FY2023-24,Andhra Pradesh,HFC,Agricultural,Agricultural_Cultivator,Digital_Portal,10,627,1181812,Pattadar Passbook,Andhra Pradesh,570/9,Sai Yadav,2000000,2085409,0,False,Sai Yadav,673409,ZECPY9084Z,XXXX-XXXX-9936,PAN_Card,,,,,,,,,720219,2,True,,,,,,,,,,,,,0.68,False,False,0.2433,0.0717,0.8106,False,False,0.4279,False,0,2,13.1125,15.066,,6.9166,False,0.3723,False,Passed,False,13,Clean,False,False,Approved,1217,0,Clean,Telugu,,False,4473cb4855a6
SRS-2022-000252,13-08-2022,FY2021-22,Assam,HFC,MSME,Proprietor,DSA,9,767,41458511,,,,,,,,,Shalini Deshmukh,8800000,WGGPD9346L,XXXX-XXXX-5952,Aadhaar,8800000,071302528711030,23-02-2022,,,,,,9791753,0,False,15520484,18WGGPD9346L2Z5,False,37760000,37760000,8190000,266428381074248437,PolyOculus Finance,125000,False,Meena Dutta,True,0.2173,True,False,0.1668,0.2529,0.8846,False,False,0.3806,False,1,23,9.1284,10.1764,,,False,0.5736,False,Passed,False,20,Clean,False,False,Approved,1409,1,Guarantor_Overcommitment,English,,False,fff4632ff251
SRS-2025-000275,02-04-2025,FY2024-25,Bihar,Private_Bank,Agricultural,Tenant_Farmer,DSA,11,541,1467516,Record of Rights,Bihar,985/8C,Arjun Singh,2000000,1958303,0,False,Arjun Singh,930543,OCUPS5432K,XXXX-XXXX-3658,Aadhaar,,,,,,,,,873498,0,False,,,,,,,,,,,Vivaan Patil,False,0.1574,False,False,0.2848,0.5233,0.9147,False,False,0.2069,False,0,0,15.7905,12.7067,,5.6633,False,0.0798,False,Passed,False,8,Clean,False,False,Approved,546,0,Clean,Hindi,,False,40f7881f7899
SRS-2022-000253,01-05-2026,FY2024-25,Chhattisgarh,NBFC,Agricultural,Agricultural_Cultivator,Branch,5,528,797178,Khasra,Chhattisgarh,714/11C,Kiran Patel,2000000,1992485,0,False,Kiran Patel,709716,WBYPP9870G,XXXX-XXXX-9658,PAN_Card,,,,,,,,,688052,0,False,,,,,,,,,,,,,0.5941,False,False,0.1397,0.2809,0.6599,False,False,0.2946,False,0,1,4.4196,8.1657,,5.1093,False,0.3929,False,Passed,False,8,Clean,False,False,Approved,907,0,Clean,Hindi,,False,4440bd17d047
SRS-2025-000276,17-12-2023,FY2021-22,Uttarakhand,HFC,Retail_Salaried,Salaried_PSU,DSA,10,604,3171538,,,,,,,,,Meena Prasad,1044874,DEMPP2879E,XXXX-XXXX-0237,Aadhaar,999199,668464912408192,02-12-2023,1047385,GMSO37824D,89615,State Bank of India,GMSO37824D,1043626,2,False,,,,,,,,ICICI Finance,45757,False,Kiran Deshmukh,False,0.3443,False,False,0.0673,0.1291,0.7801,False,False,0.1504,False,0,1,0.4838,3.2631,2.8538,,False,0.1475,False,Not_Applicable,,2,Clean,False,False,Approved,739,0,Clean,Hindi,,False,ad127ba6b4b3
SRS-2025-000277,22-02-2025,FY2024-25,Uttar Pradesh,PSB,Retail_Salaried,Salaried_Private_Sector,DSA,13,646,3592454,,,,,,,,,Anil Joshi,1604165,OGTPJ6587K,XXXX-XXXX-2292,Aadhaar,1556283,895603924704911,08-09-2024,1623852,NGJW48830O,133765,Godrej Industries,NGJW48830O,1505451,1,False,,,,,,,,ICICI Finance,52770,False,Ritu Choudhury,False,0.3447,True,False,0.4145,0.1863,0.6981,True,False,0.1787,False,0,1,5.1018,3.5931,11.5517,,False,0.0611,False,Not_Applicable,,31,Clean,False,False,Approved,1453,0,Clean,Hindi,,False,76c459b54a92
