application_id,lending_segment,borrower_name,declared_income_annual,itr_declared_income,itr_acknowledgement_no,form_16_gross_salary,form_16_employer_tan,salary_slip_gross_salary_monthly,salary_slip_employer_name,bank_statement_annual_credits,bank_statement_unusual_credits,gst_annual_turnover,gst_registration_number,gst_turnover_inconsistency_detected,nach_mandate_beneficiary_name,nach_mandate_authorized_amount,nach_mandate_alteration_detected,land_record_type,land_record_survey_no,land_record_owner_name,sale_deed_consideration_value,ec_registered_value,ec_liens_count,pdf_metadata_modification_delay_days,compression_anomaly_detected,cloned_signature_detected,font_substitution_detected,physical_coherence_anomaly_detected,ai_generation_score,double_pledge_detected,guarantor_name,guarantor_overcommitment_detected,document_primary_language,is_fraud,fraud_pattern,adverse_action_reason
APP20260382,Housing,Swati Joshi,1643064,1643064,047145771132409,1643064,MKXL88048I,136922,Wipro Technologies,1643644,0,0,None,0,PolyOculus Finance,68461,0,7/12 Extract,562/6D,Swati Joshi,13012132,13012132,0,0,0,0,0,0,0.1197,0,Reyansh Chatterjee,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260383,MSME,Krishna Rao,1496178,1496178,200481216396558,0,None,0,None,1545778,0,2602929,33DTWTU6790UB2F,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.1228,0,Sandeep Sharma,0,English,0,clean,Application cleared all automated document checks.
APP20260384,Retail,Vikram Kumar,652758,652758,651279382845663,637908,NBJQ91241R,53159,Mahindra & Mahindra,632597,0,0,None,0,PolyOculus Finance,22263,0,None,None,None,0,0,0,3,0,0,0,0,0.0733,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260385,Housing,Fatima Deshmukh,2187720,2187720,188516717575505,2187720,OSZE16682Y,182310,Mahindra & Mahindra,2182702,0,0,None,0,PolyOculus Finance,91155,0,7/12 Extract,974/10C,Fatima Deshmukh,11073480,11073480,0,0,0,0,0,0,0.1453,0,Amit Reddy,0,English,0,clean,Application cleared all automated document checks.
APP20260386,Retail,Kaushik Patil,1046652,1046652,190253969041878,1036104,MUMB99999Z,86342,Shell Company Pvt Ltd,1050353,0,0,None,0,PolyOculus Finance,35536,0,None,None,None,0,0,0,3,0,0,0,0,0.1351,0,None,0,Hindi,1,fabricated_employment,Adverse Action Recommended: Fabricated employment suspected. The employer stated on salary slips does not match the active registry data for the provided TAN.
APP20260387,MSME,Fatima Mehta,390337,390337,655752485618778,0,None,0,None,345707,0,557752,81MPWRU7219T85I,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.1165,0,Ritu Pillai,0,English,0,clean,Application cleared all automated document checks.
APP20260388,Retail,Diya Verma,768313,768313,722548901824561,740712,USOV35936S,61726,HCL Technologies,746771,0,0,None,0,PolyOculus Finance,25690,0,None,None,None,0,0,0,0,0,0,0,0,0.1311,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260389,Agricultural,Sanjay Kulkarni,1116248,0,None,0,None,0,None,1133822,0,0,None,0,None,0,0,Patta,365/11C,Sanjay Kulkarni,0,0,0,3,0,0,0,0,0.1241,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260390,Agricultural,Ananya Pillai,200634,0,None,0,None,0,None,202192,0,0,None,0,None,0,0,Patta,231/10A,Ananya Pillai,0,0,0,3,1,1,0,1,0.1037,0,None,0,Tamil,1,cultivator_name_substitution,Adverse Action Recommended: Cultivator name mismatch. The cultivator name stated in the submitted land record contains edited pixel blocks; registry records list a different landowner.
APP20260391,Agricultural,Pooja Menon,1085344,0,None,0,None,0,None,1068476,0,0,None,0,None,0,0,7/12 Extract,370/4B,Pooja Menon,0,0,0,2,0,0,0,0,0.0602,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260392,Housing,Ramesh Kumar,2969736,2969736,388836782817634,2969736,EJGS38879K,247478,Tata Consultancy Services,2963388,0,0,None,0,PolyOculus Finance,123739,0,7/12 Extract,605/5D,Ramesh Kumar,5184143,5184143,0,2,0,0,0,0,0.1137,0,Kiran Nair,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260393,Retail,Swati Choudhury,465723,465723,584275391988250,442404,ZLBO62489H,36867,Reliance Industries,441833,0,0,None,0,PolyOculus Finance,15746,0,None,None,None,0,0,0,46,1,0,0,0,0.9068,0,None,0,English,1,ai_generated_document,Adverse Action Recommended: AI-Generated Document detected. Salary slips exhibit statistical image frequency noise consistent with text-to-image generator engines.
APP20260394,Retail,Fatima Deshmukh,1650624,1650624,568977982399339,1633632,DWZG51975P,136136,State Bank of India,1628904,0,0,None,0,PolyOculus Finance,55454,0,None,None,None,0,0,0,1,0,0,0,0,0.0677,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260395,MSME,Vikram Choudhury,746286,746286,445090468470392,0,None,0,None,729317,0,1319740,77MSYZF4563S2SO,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0751,0,Meena Naidu,0,English,0,clean,Application cleared all automated document checks.
APP20260396,Agricultural,Swati Verma,1017615,0,None,0,None,0,None,1008179,0,0,None,0,None,0,0,Patta,638/2D,Swati Verma,0,0,0,2,0,0,0,0,0.0922,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260397,MSME,Kavitha Dutta,547359,547359,641095934613037,0,None,0,None,530390,0,820934,14FZQIT5069BYDA,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.127,0,Geeta Sharma,1,English,1,guarantor_overcommitment,Adverse Action Recommended: Guarantor risk alert. Stated guarantor 'Geeta Sharma' is co-committed in 3 other active commercial credit applications exceeding their aggregate net worth.
APP20260398,Housing,Vivaan Bhalerao,1142292,1142292,161238955878118,1142292,ABNY98323F,95191,Aditya Birla Group,1149281,0,0,None,0,PolyOculus Finance,47595,0,7/12 Extract,931/2C,Vivaan Bhalerao,4808259,4808259,0,2,0,0,0,0,0.1303,0,Amit Yadav,0,English,0,clean,Application cleared all automated document checks.
APP20260399,Housing,Pooja Naidu,966096,966096,602194700948675,966096,WCRX57576J,80508,ICICI Bank,960535,0,0,None,0,PolyOculus Finance,40254,0,7/12 Extract,791/4B,Pooja Naidu,9514591,9514591,0,3,0,0,0,0,0.1198,0,Aaradhya Patil,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260400,Retail,Vivaan Chatterjee,1081401,1081401,347260810875130,1061424,AZKJ58645F,88452,State Bank of India,1058575,0,0,None,0,PolyOculus Finance,36380,0,None,None,None,0,0,0,0,0,0,0,0,0.055,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260401,Agricultural,Pooja Singh,583558,0,None,0,None,0,None,600988,0,0,None,0,None,0,0,Patta,741/4C,Pooja Singh,0,0,0,1,0,0,0,0,0.1097,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260402,Agricultural,Aditya Patil,654128,0,None,0,None,0,None,655804,0,0,None,0,None,0,0,Patta,956/5,Aditya Patil,0,0,0,1,0,0,0,0,0.136,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260403,Retail,Rajesh Kulkarni,542435,542435,268458628726442,522816,XVMP63646H,43568,Infosys Limited,528708,0,0,None,0,Third Party Collector,18427,1,None,None,None,0,0,0,3,0,1,0,0,0.0163,0,None,0,English,1,nach_manipulation,Adverse Action Recommended: NACH mandate alteration detected. The beneficiary name stated in the mandate has been altered post-signature.
APP20260404,Agricultural,Suresh Mishra,747283,0,None,0,None,0,None,762427,0,0,None,0,None,0,0,7/12 Extract,988/11C,Suresh Mishra,0,0,0,2,0,0,0,0,0.0334,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260405,Housing,Reyansh Dutta,1235832,1235832,954194128178264,1235832,DPBY71235E,102986,ICICI Bank,1234050,0,0,None,0,PolyOculus Finance,51493,0,7/12 Extract,368/8A,Reyansh Dutta,4944888,4944888,0,0,0,0,0,0,0.0653,0,Vihaan Patil,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260406,Housing,Sunita Gupta,1211328,1211328,370486215310507,1211328,SIAX60003S,100944,Infosys Limited,1208685,0,0,None,0,PolyOculus Finance,50472,0,7/12 Extract,653/1D,Sunita Gupta,14787195,14787195,0,1,0,0,0,0,0.0358,0,Meena Gupta,0,English,0,clean,Application cleared all automated document checks.
APP20260407,Retail,Shalini Gowda,1281625,1281625,476639491531619,1268952,ZWJA81475H,105746,Larsen & Toubro,1258048,0,0,None,0,PolyOculus Finance,43298,0,None,None,None,0,0,0,3,0,0,0,0,0.0495,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260408,Retail,Diya Deshmukh,1010900,1010900,436152759773487,998172,JHKM54998N,83181,Tata Consultancy Services,989706,0,0,None,0,PolyOculus Finance,34272,0,None,None,None,0,0,0,3,0,0,0,0,0.1127,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260409,MSME,Priya Khan,4015988,4015988,025196765813277,0,None,0,None,4029778,0,5581134,96TWRUC0808K7M0,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.0352,0,Anil Nair,0,English,0,clean,Application cleared all automated document checks.
APP20260410,Housing,Swati Joshi,2813340,2813340,138181194566282,2813340,CYXC08447S,234445,Mahindra & Mahindra,2815214,0,0,None,0,PolyOculus Finance,117222,0,7/12 Extract,608/10A,Swati Joshi,9397687,9397687,0,3,0,0,0,0,0.0765,0,Fatima Sharma,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260411,Housing,Yagyesh Gupta,1024488,1024488,669199162773946,1024488,PZJG59903F,85374,Tata Consultancy Services,1022313,0,0,None,0,PolyOculus Finance,42687,0,7/12 Extract,323/5C,Yagyesh Gupta,13752689,13752689,0,2,0,0,0,0,0.0196,0,Aaradhya Joshi,0,English,0,clean,Application cleared all automated document checks.
APP20260412,Retail,Sai Joshi,1777780,1777780,053143623359471,1757328,JGFH04689Q,146444,Infosys Limited,1743081,0,0,None,0,PolyOculus Finance,59577,0,None,None,None,0,0,0,0,0,0,0,0,0.0283,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260413,Agricultural,Sanjay Gupta,308149,0,None,0,None,0,None,288781,0,0,None,0,None,0,0,Patta,595/4,Sanjay Gupta,0,0,0,1,0,0,0,0,0.0623,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260414,Housing,Swati Gupta,2049432,2049432,636601991704627,2049432,KQFV74747S,170786,Tata Consultancy Services,2053932,0,0,None,0,PolyOculus Finance,85393,0,7/12 Extract,529/1,Swati Gupta,5102574,5102574,0,1,0,0,0,0,0.0916,1,Suresh Kumar,0,Hindi,1,double_pledging,Adverse Action Recommended: Asset double-pledging. This property identifier is already registered as security under another active housing loan.
APP20260415,MSME,Mohammad Choudhury,2996144,2996144,723824622320862,0,None,0,None,2967281,0,3711599,03TQVCT7070S16Z,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.0363,0,Kavitha Naidu,0,English,0,clean,Application cleared all automated document checks.
APP20260416,Housing,Sandeep Banerjee,2111352,2111352,334572164837948,2111352,MDTK98738E,175946,Larsen & Toubro,2113335,0,0,None,0,PolyOculus Finance,87973,0,7/12 Extract,454/11A,Sandeep Banerjee,2234044,2234044,0,2,0,0,0,0,0.1139,0,Rahul Prasad,0,English,0,clean,Application cleared all automated document checks.
APP20260417,Agricultural,Ananya Chatterjee,482013,0,None,0,None,0,None,481904,0,0,None,0,None,0,0,Patta,32/8C,Ananya Chatterjee,0,0,0,1,0,0,0,0,0.0479,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20260418,Housing,Rajesh Kumar,2170140,2170140,491909034229840,2170140,IEQR41127Z,180845,Mahindra & Mahindra,2164338,0,0,None,0,PolyOculus Finance,90422,0,7/12 Extract,588/8,Rajesh Kumar,8200314,8200314,0,3,0,0,0,0,0.095,0,Vivaan Banerjee,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260419,MSME,Sandeep Choudhury,8765250,8765250,694237699759768,0,None,0,None,2904399,0,4362619,40NCTQC4689ICOG,0,None,0,0,None,None,None,0,0,0,45,0,0,1,0,0.1374,0,Sunil Choudhury,0,English,1,income_inflation,"Adverse Action Recommended: Income inflation detected. Extracted ITR-V filing reports ₹8,765,250 net taxable income, while verified bank ledger credits total only ₹2,904,399."
APP20260420,MSME,Rajesh Gowda,4347948,4347948,579438281962085,0,None,0,None,4364025,0,5954400,74VAGDA6704EQNF,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.0558,0,Fatima Dutta,0,English,0,clean,Application cleared all automated document checks.
APP20260421,Housing,Pooja Reddy,2026056,2026056,253003418304316,2026056,TQIT05774C,168838,Wipro Technologies,2021022,0,0,None,0,PolyOculus Finance,84419,0,7/12 Extract,545/3A,Pooja Reddy,3715524,3715524,0,1,0,0,0,0,0.1089,0,Sai Dutta,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260422,Housing,Sai Deshmukh,2149128,2149128,404765021782060,2149128,QSMB79913M,179094,HCL Technologies,2152097,0,0,None,0,PolyOculus Finance,89547,0,7/12 Extract,532/5C,Sai Deshmukh,2323057,2323057,0,2,0,0,0,0,0.1151,0,Vivaan Naidu,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260423,Agricultural,Aditya Kumar,921999,0,None,0,None,0,None,935366,0,0,None,0,None,0,0,7/12 Extract,17/6,Aditya Kumar,0,0,0,0,0,0,0,0,0.0392,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260424,MSME,Ananya Kumar,2660698,2660698,233872183644967,0,None,0,None,2637514,0,3487906,08TWFOT8688LQXI,0,None,0,0,None,None,None,0,0,0,1,0,0,0,0,0.0851,0,Vijay Kumar,0,English,0,clean,Application cleared all automated document checks.
APP20260425,Housing,Aarav Kumar,1249128,1249128,477437945769010,1249128,ABAH04790L,104094,Reliance Industries,1245379,0,0,None,0,PolyOculus Finance,52047,0,7/12 Extract,769/6,Aarav Kumar,9099541,9099541,0,23,0,1,0,0,0.1305,0,Sunil Deshmukh,0,Marathi,1,encumbrance_suppression,"Adverse Action Recommended: Encumbrance certificate manipulation. Submitted EC lists 0 active charges, but registry verification shows active mortgages registered against the property."
APP20260426,Housing,Rahul Reddy,1243812,1243812,169789117486205,1243812,BRFK30441A,103651,Aditya Birla Group,1235254,0,0,None,0,PolyOculus Finance,51825,0,7/12 Extract,74/5B,Rahul Reddy,32540220,13016088,0,3,0,0,1,0,0.1402,0,Neha Kumar,0,Hindi,1,valuation_inflation,"Adverse Action Recommended: Property valuation inflation detected. The consideration amount of ₹32,540,220 stated in the Sale Deed is significantly higher than the registered EC valuation of ₹13,016,088."
APP20260427,MSME,Sanjay Choudhury,670131,670131,884942803544163,0,None,0,None,692354,0,1021588,36KPJZT1686NMPV,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.1234,0,Krishna Joshi,0,English,0,clean,Application cleared all automated document checks.
APP20260428,Retail,Fatima Dutta,856796,856796,991367859783889,840204,ONOG59767P,70017,Infosys Limited,835869,0,0,None,0,PolyOculus Finance,29006,0,None,None,None,0,0,0,1,0,0,0,0,0.1346,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260429,Retail,Geeta Naidu,876846,876846,471648810751109,852276,GKVO08001F,71023,HCL Technologies,859574,0,0,None,0,Third Party Collector,29409,1,None,None,None,0,0,0,3,0,1,0,0,0.0407,0,None,0,English,1,nach_manipulation,Adverse Action Recommended: NACH mandate alteration detected. The beneficiary name stated in the mandate has been altered post-signature.
APP20260430,Agricultural,Aaradhya Kulkarni,587147,0,None,0,None,0,None,587055,0,0,None,0,None,0,0,7/12 Extract,361/7B,Aaradhya Kulkarni,0,0,0,3,0,0,0,0,0.0115,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260431,Retail,Swati Prasad,365955,365955,307835066394004,349572,XMOC77947H,29131,Aditya Birla Group,349949,0,0,None,0,PolyOculus Finance,12652,0,None,None,None,0,0,0,0,0,0,0,0,0.1051,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260432,Retail,Anil Yadav,1379766,1379766,560501258572151,1375560,LWBP46904H,114630,Tata Consultancy Services,1373251,0,0,None,0,PolyOculus Finance,46852,0,None,None,None,0,0,0,3,0,0,0,0,0.0233,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260433,Agricultural,Deepak Singh,393457,0,None,0,None,0,None,380111,0,0,None,0,None,0,0,7/12 Extract,244/12C,Deepak Singh,0,0,0,1,0,0,0,0,0.0576,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260434,MSME,Kavitha Prasad,3375898,3375898,747835404700864,0,None,0,None,3392366,0,5913103,98DEORL9320ZXUE,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.0713,0,Aditya Rao,0,English,0,clean,Application cleared all automated document checks.
APP20260435,Housing,Krishna Bose,788724,788724,505253832426421,788724,OQWB68174C,65727,Aditya Birla Group,784121,0,0,None,0,PolyOculus Finance,32863,0,7/12 Extract,651/7B,Krishna Bose,6145110,6145110,0,3,0,0,0,0,0.0116,0,Rajesh Pillai,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260436,Retail,Aditya Menon,349823,349823,693687167867152,343512,ULAB08163M,28626,HDFC Bank Ltd,343732,0,0,None,0,PolyOculus Finance,12450,0,None,None,None,0,0,0,2,0,0,0,0,0.1193,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260437,Housing,Deepak Menon,1814544,1814544,785565713695606,1814544,YWPF93219G,151212,ICICI Bank,1821507,0,0,None,0,PolyOculus Finance,75606,0,7/12 Extract,431/5B,Deepak Menon,13343077,13343077,0,3,0,0,0,0,0.0816,0,Kavitha Deshmukh,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260438,MSME,Kaushik Kumar,4938088,4938088,375178627816424,0,None,0,None,4923574,0,8688518,43GBDJO3082PQ9V,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.1098,0,Sunil Khan,0,English,0,clean,Application cleared all automated document checks.
APP20260439,MSME,Sunil Verma,4406723,4406723,543113808252796,0,None,0,None,4383578,0,5393663,60CZSHG2679L4FT,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.0979,0,Sandeep Dutta,0,English,0,clean,Application cleared all automated document checks.
APP20260440,Retail,Anil Mishra,462118,462118,792408241121235,443400,PKFC07473T,36950,HCL Technologies,440857,0,0,None,0,PolyOculus Finance,15780,0,None,None,None,0,0,0,0,0,0,0,0,0.1436,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260441,Housing,Anil Naidu,2248152,2248152,305342108614232,2248152,SXJW96560W,187346,HCL Technologies,2238868,0,0,None,0,PolyOculus Finance,93673,0,7/12 Extract,595/6B,Anil Naidu,8524153,8524153,0,3,0,0,0,0,0.0711,0,Priya Sharma,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260442,Retail,Aaradhya Gupta,668302,668302,394186588937090,659484,SBCY42829H,54957,Larsen & Toubro,654694,0,0,None,0,PolyOculus Finance,22982,0,None,None,None,0,0,0,3,0,0,0,0,0.0457,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20260443,MSME,Sai Yadav,1775924,1775924,244109607275753,0,None,0,None,1749375,0,2293838,92AWTNA5010E4IV,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.0902,0,Karan Prasad,0,English,0,clean,Application cleared all automated document checks.
APP20260444,Retail,Sanjay Banerjee,1430253,1430253,160912547578465,1422120,UPVK29181B,118510,Reliance Industries,1409525,0,0,None,0,PolyOculus Finance,48404,0,None,None,None,0,0,0,1,0,0,0,0,0.1094,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20260445,Agricultural,Kavitha Deshmukh,566710,0,None,0,None,0,None,547761,0,0,None,0,None,0,0,7/12 Extract,34/6C,Kavitha Deshmukh,0,0,0,3,0,0,0,0,0.0626,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260446,MSME,Fatima Menon,2833125,2833125,319923732192161,0,None,0,None,2832150,0,13960184,43QLPJN4984LLLS,1,None,0,0,None,None,None,0,0,0,1,0,0,1,0,0.1009,0,Aarav Patel,0,English,1,gst_manipulation,"Adverse Action Recommended: GST turnover inconsistency. Declared GST annual turnover of ₹13,960,184 contradicts verified ITR receipts of ₹2,833,125."
APP20260447,Agricultural,Vivaan Khan,850534,0,None,0,None,0,None,860699,0,0,None,0,None,0,0,7/12 Extract,34/8C,Vivaan Khan,0,0,0,1,0,0,0,0,0.0983,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20260448,Housing,Kaushik Kulkarni,2442204,2442204,144707750993647,2442204,GDXC33039G,203517,Larsen & Toubro,2450858,0,0,None,0,PolyOculus Finance,101758,0,7/12 Extract,437/3C,Kaushik Kulkarni,5249147,5249147,0,0,0,0,0,0,0.1222,0,Kiran Prasad,0,Hindi,0,clean,Application cleared all automated document checks.
